Year,Site,Transect,Temp,ObservCond,Bay,ObservCondFactor3,bird,count
1992,10,166,3.5,Good,Uyak,Good,RNGR,0
1992,10,166,3.5,Good,Uyak,Good,SUSC,0
1992,10,166,3.5,Good,Uyak,Good,WWSC,0
1993,10,166,3.5,Good,Uyak,Good,BAGO,0
1993,10,166,3.5,Good,Uyak,Good,BLSC,2
1993,10,166,3.5,Good,Uyak,Good,COME,0
1993,10,166,3.5,Good,Uyak,Good,COMU,27
1993,10,166,3.5,Good,Uyak,Good,CORM,0
1993,10,166,3.5,Good,Uyak,Good,HADU,0
1993,10,166,3.5,Good,Uyak,Good,HOGR,0
1993,10,166,3.5,Good,Uyak,Good,LOON,0
1993,10,166,3.5,Good,Uyak,Good,MAMU,0
1993,10,166,3.5,Good,Uyak,Good,OLDS,0
1993,10,166,3.5,Good,Uyak,Good,PIGU,0
1993,10,166,3.5,Good,Uyak,Good,RBME,0
1993,10,166,3.5,Good,Uyak,Good,RNGR,0
1993,10,166,3.5,Good,Uyak,Good,SUSC,0
1993,10,166,3.5,Good,Uyak,Good,WWSC,0
1994,10,166,2.5,Good,Uyak,Good,BAGO,0
1994,10,166,2.5,Good,Uyak,Good,BLSC,0
1994,10,166,2.5,Good,Uyak,Good,COME,0
1994,10,166,2.5,Good,Uyak,Good,COMU,9
1994,10,166,2.5,Good,Uyak,Good,CORM,1
1994,10,166,2.5,Good,Uyak,Good,HADU,0
1994,10,166,2.5,Good,Uyak,Good,HOGR,0
1994,10,166,2.5,Good,Uyak,Good,LOON,0
1994,10,166,2.5,Good,Uyak,Good,MAMU,0
1994,10,166,2.5,Good,Uyak,Good,OLDS,1
1994,10,166,2.5,Good,Uyak,Good,PIGU,1
1994,10,166,2.5,Good,Uyak,Good,RBME,0
1994,10,166,2.5,Good,Uyak,Good,RNGR,0
1994,10,166,2.5,Good,Uyak,Good,SUSC,0
1994,10,166,2.5,Good,Uyak,Good,WWSC,18
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,BAGO,0
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,BLSC,0
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,COME,0
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,COMU,36
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,CORM,0
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,HADU,0
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,HOGR,0
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,LOON,0
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,MAMU,2
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,OLDS,0
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,PIGU,0
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,RBME,0
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,RNGR,0
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,SUSC,0
1995,10,166,3,Excellent,Uyak,ExcellentIdeal,WWSC,0
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,BAGO,0
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,BLSC,0
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,COME,0
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,COMU,1
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,CORM,1
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,HADU,0
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,HOGR,0
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,LOON,0
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,MAMU,2
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,OLDS,0
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,PIGU,0
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,RBME,0
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,RNGR,0
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,SUSC,0
1996,10,166,3,Excellent,Uyak,ExcellentIdeal,WWSC,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,BAGO,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,BLSC,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,COME,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,COMU,19
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,CORM,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,HADU,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,HOGR,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,LOON,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,MAMU,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,OLDS,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,PIGU,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,RBME,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,RNGR,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,SUSC,0
1997,10,166,3,Excellent,Uyak,ExcellentIdeal,WWSC,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,BAGO,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,BLSC,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,COME,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,COMU,8
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,CORM,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,HADU,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,HOGR,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,LOON,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,MAMU,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,OLDS,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,PIGU,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,RBME,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,RNGR,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,SUSC,0
1999,10,166,2.9,Excellent,Uyak,ExcellentIdeal,WWSC,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,BAGO,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,BLSC,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,COME,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,COMU,44
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,CORM,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,HADU,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,HOGR,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,LOON,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,MAMU,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,OLDS,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,PIGU,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,RBME,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,RNGR,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,SUSC,0
2000,10,166,2.7,Excellent,Uyak,ExcellentIdeal,WWSC,0
2001,10,166,3.8,Good,Uyak,Good,BAGO,0
2001,10,166,3.8,Good,Uyak,Good,BLSC,0
2001,10,166,3.8,Good,Uyak,Good,COME,0
2001,10,166,3.8,Good,Uyak,Good,COMU,3
2001,10,166,3.8,Good,Uyak,Good,CORM,0
2001,10,166,3.8,Good,Uyak,Good,HADU,0
2001,10,166,3.8,Good,Uyak,Good,HOGR,0
2001,10,166,3.8,Good,Uyak,Good,LOON,0
2001,10,166,3.8,Good,Uyak,Good,MAMU,2
2001,10,166,3.8,Good,Uyak,Good,OLDS,0
2001,10,166,3.8,Good,Uyak,Good,PIGU,0
2001,10,166,3.8,Good,Uyak,Good,RBME,0
2001,10,166,3.8,Good,Uyak,Good,RNGR,0
2001,10,166,3.8,Good,Uyak,Good,SUSC,0
2001,10,166,3.8,Good,Uyak,Good,WWSC,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,BAGO,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,BLSC,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,COME,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,COMU,5
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,CORM,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,HADU,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,HOGR,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,LOON,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,MAMU,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,OLDS,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,PIGU,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,RBME,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,RNGR,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,SUSC,0
2002,10,166,4.03,Excellent,Uyak,ExcellentIdeal,WWSC,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,BAGO,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,BLSC,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,COME,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,COMU,18
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,CORM,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,HADU,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,HOGR,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,LOON,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,MAMU,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,OLDS,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,PIGU,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,RBME,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,RNGR,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,SUSC,0
2003,10,166,4.7,Excellent,Uyak,ExcellentIdeal,WWSC,0
2004,10,166,4.4,Average,Uyak,FairAverage,BAGO,0
2004,10,166,4.4,Average,Uyak,FairAverage,BLSC,0
2004,10,166,4.4,Average,Uyak,FairAverage,COME,0
2004,10,166,4.4,Average,Uyak,FairAverage,COMU,8
2004,10,166,4.4,Average,Uyak,FairAverage,CORM,NA
2004,10,166,4.4,Average,Uyak,FairAverage,HADU,0
2004,10,166,4.4,Average,Uyak,FairAverage,HOGR,0
2004,10,166,4.4,Average,Uyak,FairAverage,LOON,0
2004,10,166,4.4,Average,Uyak,FairAverage,MAMU,0
2004,10,166,4.4,Average,Uyak,FairAverage,OLDS,0
2004,10,166,4.4,Average,Uyak,FairAverage,PIGU,0
2004,10,166,4.4,Average,Uyak,FairAverage,RBME,0
2004,10,166,4.4,Average,Uyak,FairAverage,RNGR,0
2004,10,166,4.4,Average,Uyak,FairAverage,SUSC,0
2004,10,166,4.4,Average,Uyak,FairAverage,WWSC,0
2005,10,166,4.5,Average,Uyak,FairAverage,BAGO,0
2005,10,166,4.5,Average,Uyak,FairAverage,BLSC,0
2005,10,166,4.5,Average,Uyak,FairAverage,COME,0
2005,10,166,4.5,Average,Uyak,FairAverage,COMU,10
2005,10,166,4.5,Average,Uyak,FairAverage,CORM,NA
2005,10,166,4.5,Average,Uyak,FairAverage,HADU,0
2005,10,166,4.5,Average,Uyak,FairAverage,HOGR,0
2005,10,166,4.5,Average,Uyak,FairAverage,LOON,NA
2005,10,166,4.5,Average,Uyak,FairAverage,MAMU,0
2005,10,166,4.5,Average,Uyak,FairAverage,OLDS,0
2005,10,166,4.5,Average,Uyak,FairAverage,PIGU,1
2005,10,166,4.5,Average,Uyak,FairAverage,RBME,0
2005,10,166,4.5,Average,Uyak,FairAverage,RNGR,0
2005,10,166,4.5,Average,Uyak,FairAverage,SUSC,0
2005,10,166,4.5,Average,Uyak,FairAverage,WWSC,0
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,BAGO,0
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,BLSC,0
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,COME,0
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,COMU,8
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,CORM,0
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,HADU,0
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,HOGR,0
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,LOON,0
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,MAMU,16
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,OLDS,0
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,PIGU,11
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,RBME,2
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,RNGR,0
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,SUSC,0
1986,10,167,4.8,Ideal,Uyak,ExcellentIdeal,WWSC,0
1987,10,167,4.8,Good,Uyak,Good,BAGO,0
1987,10,167,4.8,Good,Uyak,Good,BLSC,0
1987,10,167,4.8,Good,Uyak,Good,COME,0
1987,10,167,4.8,Good,Uyak,Good,COMU,3
1987,10,167,4.8,Good,Uyak,Good,CORM,2
1987,10,167,4.8,Good,Uyak,Good,HADU,0
1987,10,167,4.8,Good,Uyak,Good,HOGR,0
1987,10,167,4.8,Good,Uyak,Good,LOON,0
1987,10,167,4.8,Good,Uyak,Good,MAMU,0
1987,10,167,4.8,Good,Uyak,Good,OLDS,0
1987,10,167,4.8,Good,Uyak,Good,PIGU,1
1987,10,167,4.8,Good,Uyak,Good,RBME,0
1987,10,167,4.8,Good,Uyak,Good,RNGR,1
1987,10,167,4.8,Good,Uyak,Good,SUSC,0
1987,10,167,4.8,Good,Uyak,Good,WWSC,0
1988,10,167,4.6,Average,Uyak,FairAverage,BAGO,0
1988,10,167,4.6,Average,Uyak,FairAverage,BLSC,0
1988,10,167,4.6,Average,Uyak,FairAverage,COME,0
1988,10,167,4.6,Average,Uyak,FairAverage,COMU,21
1988,10,167,4.6,Average,Uyak,FairAverage,CORM,1
1988,10,167,4.6,Average,Uyak,FairAverage,HADU,0
1988,10,167,4.6,Average,Uyak,FairAverage,HOGR,0
1988,10,167,4.6,Average,Uyak,FairAverage,LOON,0
1988,10,167,4.6,Average,Uyak,FairAverage,MAMU,1
1988,10,167,4.6,Average,Uyak,FairAverage,OLDS,0
1988,10,167,4.6,Average,Uyak,FairAverage,PIGU,0
1988,10,167,4.6,Average,Uyak,FairAverage,RBME,0
1988,10,167,4.6,Average,Uyak,FairAverage,RNGR,0
1988,10,167,4.6,Average,Uyak,FairAverage,SUSC,0
1988,10,167,4.6,Average,Uyak,FairAverage,WWSC,0
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,BAGO,0
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,BLSC,24
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,COME,0
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,COMU,24
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,CORM,1
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,HADU,13
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,HOGR,0
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,LOON,4
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,MAMU,0
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,OLDS,2
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,PIGU,1
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,RBME,8
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,RNGR,2
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,SUSC,12
1989,10,167,2.6,Excellent,Uyak,ExcellentIdeal,WWSC,0
1990,10,167,1.8,Average,Uyak,FairAverage,BAGO,0
1990,10,167,1.8,Average,Uyak,FairAverage,BLSC,73
1990,10,167,1.8,Average,Uyak,FairAverage,COME,0
1990,10,167,1.8,Average,Uyak,FairAverage,COMU,1
1990,10,167,1.8,Average,Uyak,FairAverage,CORM,4
1990,10,167,1.8,Average,Uyak,FairAverage,HADU,2
1990,10,167,1.8,Average,Uyak,FairAverage,HOGR,1
1990,10,167,1.8,Average,Uyak,FairAverage,LOON,2
1990,10,167,1.8,Average,Uyak,FairAverage,MAMU,3
1990,10,167,1.8,Average,Uyak,FairAverage,OLDS,2
1990,10,167,1.8,Average,Uyak,FairAverage,PIGU,1
1990,10,167,1.8,Average,Uyak,FairAverage,RBME,0
1990,10,167,1.8,Average,Uyak,FairAverage,RNGR,2
1990,10,167,1.8,Average,Uyak,FairAverage,SUSC,9
1990,10,167,1.8,Average,Uyak,FairAverage,WWSC,8
1991,10,167,2,Good,Uyak,Good,BAGO,0
1991,10,167,2,Good,Uyak,Good,BLSC,0
1991,10,167,2,Good,Uyak,Good,COME,0
1991,10,167,2,Good,Uyak,Good,COMU,10
1991,10,167,2,Good,Uyak,Good,CORM,0
1991,10,167,2,Good,Uyak,Good,HADU,0
1991,10,167,2,Good,Uyak,Good,HOGR,0
1991,10,167,2,Good,Uyak,Good,LOON,0
1991,10,167,2,Good,Uyak,Good,MAMU,0
1991,10,167,2,Good,Uyak,Good,OLDS,0
1991,10,167,2,Good,Uyak,Good,PIGU,0
1991,10,167,2,Good,Uyak,Good,RBME,1
1991,10,167,2,Good,Uyak,Good,RNGR,3
1991,10,167,2,Good,Uyak,Good,SUSC,2
1991,10,167,2,Good,Uyak,Good,WWSC,6
1992,10,167,3.5,Good,Uyak,Good,BAGO,0
1992,10,167,3.5,Good,Uyak,Good,BLSC,0
1992,10,167,3.5,Good,Uyak,Good,COME,0
1992,10,167,3.5,Good,Uyak,Good,COMU,5
1992,10,167,3.5,Good,Uyak,Good,CORM,2
1992,10,167,3.5,Good,Uyak,Good,HADU,0
1992,10,167,3.5,Good,Uyak,Good,HOGR,0
1992,10,167,3.5,Good,Uyak,Good,LOON,1
1992,10,167,3.5,Good,Uyak,Good,MAMU,2
1992,10,167,3.5,Good,Uyak,Good,OLDS,0
1992,10,167,3.5,Good,Uyak,Good,PIGU,1
1992,10,167,3.5,Good,Uyak,Good,RBME,2
1992,10,167,3.5,Good,Uyak,Good,RNGR,0
1992,10,167,3.5,Good,Uyak,Good,SUSC,0
1992,10,167,3.5,Good,Uyak,Good,WWSC,0
1993,10,167,3.5,Good,Uyak,Good,BAGO,0
1993,10,167,3.5,Good,Uyak,Good,BLSC,0
1993,10,167,3.5,Good,Uyak,Good,COME,0
1993,10,167,3.5,Good,Uyak,Good,COMU,7
1993,10,167,3.5,Good,Uyak,Good,CORM,3
1993,10,167,3.5,Good,Uyak,Good,HADU,0
1993,10,167,3.5,Good,Uyak,Good,HOGR,0
1993,10,167,3.5,Good,Uyak,Good,LOON,0
1993,10,167,3.5,Good,Uyak,Good,MAMU,0
1993,10,167,3.5,Good,Uyak,Good,OLDS,0
1993,10,167,3.5,Good,Uyak,Good,PIGU,2
1993,10,167,3.5,Good,Uyak,Good,RBME,0
1993,10,167,3.5,Good,Uyak,Good,RNGR,0
1993,10,167,3.5,Good,Uyak,Good,SUSC,0
1993,10,167,3.5,Good,Uyak,Good,WWSC,0
1994,10,167,2.5,Good,Uyak,Good,BAGO,0
1994,10,167,2.5,Good,Uyak,Good,BLSC,0
1994,10,167,2.5,Good,Uyak,Good,COME,0
1994,10,167,2.5,Good,Uyak,Good,COMU,10
1994,10,167,2.5,Good,Uyak,Good,CORM,2
1994,10,167,2.5,Good,Uyak,Good,HADU,0
1994,10,167,2.5,Good,Uyak,Good,HOGR,0
1994,10,167,2.5,Good,Uyak,Good,LOON,0
1994,10,167,2.5,Good,Uyak,Good,MAMU,0
1994,10,167,2.5,Good,Uyak,Good,OLDS,0
1994,10,167,2.5,Good,Uyak,Good,PIGU,1
1994,10,167,2.5,Good,Uyak,Good,RBME,0
1994,10,167,2.5,Good,Uyak,Good,RNGR,0
1994,10,167,2.5,Good,Uyak,Good,SUSC,0
1994,10,167,2.5,Good,Uyak,Good,WWSC,0
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,BAGO,0
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,BLSC,0
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,COME,0
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,COMU,21
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,CORM,4
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,HADU,8
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,HOGR,0
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,LOON,5
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,MAMU,0
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,OLDS,11
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,PIGU,4
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,RBME,20
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,RNGR,2
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,SUSC,0
1995,10,167,3,Excellent,Uyak,ExcellentIdeal,WWSC,0
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,BAGO,0
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,BLSC,10
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,COME,0
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,COMU,6
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,CORM,6
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,HADU,0
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,HOGR,0
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,LOON,0
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,MAMU,3
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,OLDS,0
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,PIGU,3
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,RBME,0
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,RNGR,0
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,SUSC,0
1996,10,167,3,Excellent,Uyak,ExcellentIdeal,WWSC,0
1997,10,167,3,Good,Uyak,Good,BAGO,0
1997,10,167,3,Good,Uyak,Good,BLSC,0
1997,10,167,3,Good,Uyak,Good,COME,0
1997,10,167,3,Good,Uyak,Good,COMU,5
1997,10,167,3,Good,Uyak,Good,CORM,2
1997,10,167,3,Good,Uyak,Good,HADU,2
1997,10,167,3,Good,Uyak,Good,HOGR,0
1997,10,167,3,Good,Uyak,Good,LOON,0
1997,10,167,3,Good,Uyak,Good,MAMU,0
1997,10,167,3,Good,Uyak,Good,OLDS,0
1997,10,167,3,Good,Uyak,Good,PIGU,2
1997,10,167,3,Good,Uyak,Good,RBME,3
1997,10,167,3,Good,Uyak,Good,RNGR,0
1997,10,167,3,Good,Uyak,Good,SUSC,0
1997,10,167,3,Good,Uyak,Good,WWSC,2
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,BAGO,0
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,BLSC,55
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,COME,0
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,COMU,8
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,CORM,5
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,HADU,0
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,HOGR,1
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,LOON,1
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,MAMU,2
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,OLDS,4
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,PIGU,4
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,RBME,25
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,RNGR,0
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,SUSC,0
1999,10,167,3,Excellent,Uyak,ExcellentIdeal,WWSC,0
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,BAGO,0
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,BLSC,79
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,COME,0
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,COMU,46
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,CORM,0
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,HADU,17
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,HOGR,0
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,LOON,2
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,MAMU,1
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,OLDS,24
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,PIGU,0
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,RBME,8
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,RNGR,1
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,SUSC,0
2000,10,167,2.7,Excellent,Uyak,ExcellentIdeal,WWSC,0
2001,10,167,4,Good,Uyak,Good,BAGO,0
2001,10,167,4,Good,Uyak,Good,BLSC,0
2001,10,167,4,Good,Uyak,Good,COME,0
2001,10,167,4,Good,Uyak,Good,COMU,9
2001,10,167,4,Good,Uyak,Good,CORM,0
2001,10,167,4,Good,Uyak,Good,HADU,2
2001,10,167,4,Good,Uyak,Good,HOGR,0
2001,10,167,4,Good,Uyak,Good,LOON,0
2001,10,167,4,Good,Uyak,Good,MAMU,2
2001,10,167,4,Good,Uyak,Good,OLDS,1
2001,10,167,4,Good,Uyak,Good,PIGU,1
2001,10,167,4,Good,Uyak,Good,RBME,0
2001,10,167,4,Good,Uyak,Good,RNGR,2
2001,10,167,4,Good,Uyak,Good,SUSC,0
2001,10,167,4,Good,Uyak,Good,WWSC,0
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,BAGO,0
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,BLSC,0
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,COME,0
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,COMU,13
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,CORM,0
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,HADU,6
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,HOGR,1
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,LOON,2
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,MAMU,0
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,OLDS,3
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,PIGU,1
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,RBME,32
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,RNGR,0
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,SUSC,0
2002,10,167,3.98,Excellent,Uyak,ExcellentIdeal,WWSC,0
2003,10,167,4.7,Excellent,Uyak,ExcellentIdeal,BAGO,0
2003,10,167,4.7,Excellent,Uyak,ExcellentIdeal,BLSC,0
